@relation 'Weather-Dated-weka.filters.unsupervised.attribute.Remove-R1-2,6,8,10,12-weka.filters.unsupervised.attribute.Remove-R6-7'

@attribute ELEVATION numeric
@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute MONTH numeric
@attribute TPCP_CLASS {Medium,High,Low,None}

@data
182.9,32.8838,-116.8163,8,None
182.9,32.8838,-116.8163,9,Low
182.9,32.8838,-116.8163,10,Medium
182.9,32.8838,-116.8163,11,Low
182.9,32.8838,-116.8163,12,High
182.9,32.8838,-116.8163,1,High
182.9,32.8838,-116.8163,2,High
182.9,32.8838,-116.8163,3,High
182.9,32.8838,-116.8163,4,Low
182.9,32.8838,-116.8163,5,Medium
182.9,32.8838,-116.8163,6,None
182.9,32.8838,-116.8163,7,Low
182.9,32.8838,-116.8163,8,Low
182.9,32.8838,-116.8163,9,None
182.9,32.8838,-116.8163,10,High
182.9,32.8838,-116.8163,11,Medium
182.9,32.8838,-116.8163,12,Medium
182.9,32.8838,-116.8163,1,Low
182.9,32.8856,-116.8149,2,Medium
182.9,32.8856,-116.8149,3,High
182.9,32.8856,-116.8149,4,Medium
182.9,32.8856,-116.8149,5,None
182.9,32.8856,-116.8149,6,None
182.9,32.8856,-116.8149,7,Low
123.4,32.8138,-116.975,1,Medium
123.4,32.8138,-116.975,2,High
123.4,32.8138,-116.975,3,High
123.4,32.8138,-116.975,4,Medium
123.4,32.8138,-116.975,5,Medium
123.4,32.8138,-116.975,6,Low
123.4,32.8138,-116.975,7,None
123.4,32.8138,-116.975,8,None
123.4,32.8138,-116.975,9,Low
123.4,32.8138,-116.975,10,Medium
123.4,32.8138,-116.975,11,High
123.4,32.8138,-116.975,12,Medium
123.4,32.8138,-116.975,1,Medium
123.4,32.8138,-116.975,2,High
123.4,32.8138,-116.975,3,High
123.4,32.8138,-116.975,4,High
123.4,32.8138,-116.975,5,Low
123.4,32.8138,-116.975,6,None
123.4,32.8138,-116.975,7,None
123.4,32.8138,-116.975,8,Low
123.4,32.8138,-116.975,9,None
123.4,32.8138,-116.975,10,Medium
123.4,32.8138,-116.975,11,Medium
123.4,32.8138,-116.975,12,High
123.4,32.8138,-116.975,1,High
123.4,32.8138,-116.975,2,Medium
123.4,32.8138,-116.975,3,High
123.4,32.8138,-116.975,4,Low
123.4,32.8138,-116.975,5,Medium
123.4,32.8138,-116.975,6,None
123.4,32.8138,-116.975,7,None
123.4,32.8138,-116.975,8,None
123.4,32.8138,-116.975,9,None
123.4,32.8138,-116.975,10,Medium
123.4,32.8138,-116.975,11,Medium
123.4,32.8138,-116.975,12,Medium
123.4,32.8138,-116.975,1,Low
123.4,32.8138,-116.975,2,Medium
123.4,32.8138,-116.975,3,Medium
123.4,32.8138,-116.975,4,Medium
123.4,32.8138,-116.975,5,None
150.9,32.8005,-116.928,6,None
150.9,32.8005,-116.928,7,None
48.8,41.3619,-124.0191,1,High
48.8,41.3619,-124.0191,2,High
48.8,41.3619,-124.0191,3,High
48.8,41.3619,-124.0191,4,High
48.8,41.3619,-124.0191,5,High
48.8,41.3619,-124.0191,6,High
48.8,41.3619,-124.0191,7,Medium
48.8,41.3619,-124.0191,8,Low
48.8,41.3619,-124.0191,9,None
48.8,41.3619,-124.0191,10,None
48.8,41.3619,-124.0191,11,High
48.8,41.3619,-124.0191,12,None
48.8,41.3619,-124.0191,1,High
48.8,41.3619,-124.0191,2,High
48.8,41.3619,-124.0191,3,High
48.8,41.3619,-124.0191,4,High
48.8,41.3619,-124.0191,5,High
48.8,41.3619,-124.0191,6,High
48.8,41.3619,-124.0191,7,High
48.8,41.3619,-124.0191,8,Low
48.8,41.3619,-124.0191,9,None
48.8,41.3619,-124.0191,10,None
48.8,41.3619,-124.0191,11,High
48.8,41.3619,-124.0191,12,None
48.8,41.3619,-124.0191,1,High
48.8,41.3619,-124.0191,2,High
48.8,41.3619,-124.0191,3,High
48.8,41.3619,-124.0191,4,High
48.8,41.3619,-124.0191,5,High
48.8,41.3619,-124.0191,6,High
48.8,41.3619,-124.0191,7,Medium
48.8,41.3619,-124.0191,8,Low
48.8,41.3619,-124.0191,9,None
48.8,41.3619,-124.0191,10,None
48.8,41.3619,-124.0191,11,High
48.8,41.3619,-124.0191,12,None
292,34.1052,-117.8019,1,None
292,34.1052,-117.8019,2,None
292,34.1052,-117.8019,3,None
292,34.1052,-117.8019,4,None
292,34.1052,-117.8019,5,None
292,34.1052,-117.8019,6,None
292,34.1052,-117.8019,7,None
292,34.1052,-117.8019,8,None
292,34.1052,-117.8019,9,None
292,34.1052,-117.8019,10,None
292,34.1052,-117.8019,11,None
292,34.1052,-117.8019,12,High
292,34.1052,-117.8019,1,None
292,34.1052,-117.8019,2,None
292,34.1052,-117.8019,3,None
292,34.1052,-117.8019,4,None
292,34.1052,-117.8019,5,None
292,34.1052,-117.8019,6,None
292,34.1052,-117.8019,7,None
292,34.1052,-117.8019,8,None
292,34.1052,-117.8019,9,None
292,34.1052,-117.8019,10,None
292,34.1052,-117.8019,11,None
292,34.1052,-117.8019,12,High
53,38.4381,-122.6978,1,High
53,38.4381,-122.6978,2,None
53,38.4381,-122.6978,3,None
53,38.4381,-122.6978,4,None
53,38.4381,-122.6978,5,None
53,38.4381,-122.6978,6,None
53,38.4381,-122.6978,7,None
53,38.4381,-122.6978,8,None
53,38.4381,-122.6978,9,None
53,38.4381,-122.6978,10,None
53,38.4381,-122.6978,11,None
53,38.4381,-122.6978,12,None
6.1,40.8097,-124.1602,1,High
6.1,40.8097,-124.1602,2,High
6.1,40.8097,-124.1602,3,High
6.1,40.8097,-124.1602,4,High
6.1,40.8097,-124.1602,5,High
6.1,40.8097,-124.1602,6,High
6.1,40.8097,-124.1602,7,Low
6.1,40.8097,-124.1602,8,Low
6.1,40.8097,-124.1602,9,Medium
6.1,40.8097,-124.1602,10,High
6.1,40.8097,-124.1602,11,High
6.1,40.8097,-124.1602,12,High
6.1,40.8097,-124.1602,1,High
6.1,40.8097,-124.1602,2,High
6.1,40.8097,-124.1602,3,High
6.1,40.8097,-124.1602,4,High
6.1,40.8097,-124.1602,5,Medium
6.1,40.8097,-124.1602,6,High
6.1,40.8097,-124.1602,7,Medium
6.1,40.8097,-124.1602,8,Low
6.1,40.8097,-124.1602,9,Low
6.1,40.8097,-124.1602,10,High
6.1,40.8097,-124.1602,11,High
6.1,40.8097,-124.1602,12,High
6.1,40.8097,-124.1602,1,High
6.1,40.8097,-124.1602,2,High
6.1,40.8097,-124.1602,3,High
6.1,40.8097,-124.1602,4,High
6.1,40.8097,-124.1602,5,Medium
6.1,40.8097,-124.1602,6,Medium
6.1,40.8097,-124.1602,7,None
6.1,40.8097,-124.1602,8,Low
6.1,40.8097,-124.1602,9,High
6.1,40.8097,-124.1602,10,Low
6.1,40.8097,-124.1602,11,High
6.1,40.8097,-124.1602,12,Medium
6.1,40.8097,-124.1602,1,High
6.1,40.8097,-124.1602,2,High
6.1,40.8097,-124.1602,3,High
6.1,40.8097,-124.1602,4,High
6.1,40.8097,-124.1602,5,Medium
6.1,40.8097,-124.1602,6,Medium
6.1,40.8097,-124.1602,7,Low
845.8,38.3775,-120.5452,1,Medium
845.8,38.3775,-120.5452,2,High
845.8,38.3775,-120.5452,3,High
845.8,38.3775,-120.5452,4,High
845.8,38.3775,-120.5452,5,Low
845.8,38.3775,-120.5452,6,Low
845.8,38.3775,-120.5452,7,None
845.8,38.3775,-120.5452,8,None
845.8,38.3775,-120.5452,9,Medium
845.8,38.3775,-120.5452,10,Medium
845.8,38.3775,-120.5452,11,High
845.8,38.3775,-120.5452,12,Medium
845.8,38.3775,-120.5452,1,Medium
845.8,38.3775,-120.5452,2,High
845.8,38.3775,-120.5452,3,High
845.8,38.3775,-120.5452,4,High
845.8,38.3775,-120.5452,5,Low
845.8,38.3775,-120.5452,6,Low
845.8,38.3775,-120.5452,7,None
845.8,38.3775,-120.5452,8,None
845.8,38.3775,-120.5452,9,Medium
845.8,38.3775,-120.5452,10,High
845.8,38.3775,-120.5452,11,High
845.8,38.3775,-120.5452,12,Medium
845.8,38.3775,-120.5452,1,Medium
845.8,38.3775,-120.5452,2,Medium
845.8,38.3775,-120.5452,3,High
845.8,38.3775,-120.5452,4,High
845.8,38.3775,-120.5452,5,Medium
845.8,38.3775,-120.5452,6,Medium
845.8,38.3775,-120.5452,7,None
845.8,38.3775,-120.5452,8,None
845.8,38.3775,-120.5452,9,High
845.8,38.3775,-120.5452,10,Low
845.8,38.3775,-120.5452,11,High
845.8,38.3775,-120.5452,12,Medium
845.8,38.3775,-120.5452,1,Medium
845.8,38.3775,-120.5452,2,High
845.8,38.3775,-120.5452,3,High
845.8,38.3775,-120.5452,4,High
845.8,38.3775,-120.5452,5,Low
845.8,38.3775,-120.5452,6,None
845.8,38.3775,-120.5452,7,None
100.6,38.8,-123.0175,1,Medium
100.6,38.8,-123.0175,2,High
100.6,38.8,-123.0175,3,High
100.6,38.8,-123.0175,4,Medium
100.6,38.8,-123.0175,5,Low
100.6,38.8,-123.0175,6,Low
100.6,38.8,-123.0175,7,None
100.6,38.8,-123.0175,8,None
100.6,38.8,-123.0175,9,Low
100.6,38.8,-123.0175,10,Medium
100.6,38.8,-123.0175,11,High
100.6,38.8,-123.0175,12,High
100.6,38.8,-123.0175,1,Medium
100.6,38.8,-123.0175,2,High
100.6,38.8,-123.0175,3,High
100.6,38.8,-123.0175,4,Medium
100.6,38.8,-123.0175,5,Low
100.6,38.8,-123.0175,6,Low
100.6,38.8,-123.0175,7,None
100.6,38.8,-123.0175,8,None
100.6,38.8,-123.0175,9,None
100.6,38.8,-123.0175,10,High
100.6,38.8,-123.0175,11,High
100.6,38.8,-123.0175,12,High
100.6,38.8,-123.0175,1,High
100.6,38.8,-123.0175,2,Medium
100.6,38.8,-123.0175,3,High
100.6,38.8,-123.0175,4,Medium
100.6,38.8,-123.0175,5,Low
100.6,38.8,-123.0175,6,High
100.6,38.8,-123.0175,7,None
100.6,38.8,-123.0175,8,None
100.6,38.8,-123.0175,9,Medium
100.6,38.8,-123.0175,10,None
100.6,38.8,-123.0175,11,Medium
100.6,38.8,-123.0175,12,Medium
100.6,38.8,-123.0175,1,Low
100.6,38.8,-123.0175,2,High
100.6,38.8,-123.0175,3,High
100.6,38.8,-123.0175,4,High
100.6,38.8,-123.0175,5,None
100.6,38.8,-123.0175,6,None
100.6,38.8,-123.0175,7,None
-6.4,33.7086,-116.2152,1,Low
-6.4,33.7086,-116.2152,2,Medium
-6.4,33.7086,-116.2152,3,None
-6.4,33.7086,-116.2152,4,None
-6.4,33.7086,-116.2152,5,None
-6.4,33.7086,-116.2152,6,None
-6.4,33.7086,-116.2152,7,Low
-6.4,33.7086,-116.2152,8,None
-6.4,33.7086,-116.2152,9,Low
-6.4,33.7086,-116.2152,10,None
-6.4,33.7086,-116.2152,11,Low
-6.4,33.7086,-116.2152,12,Low
-6.4,33.7086,-116.2152,1,None
-6.4,33.7086,-116.2152,2,Low
-6.4,33.7086,-116.2152,3,Low
-6.4,33.7086,-116.2152,4,None
-6.4,33.7086,-116.2152,5,None
-6.4,33.7086,-116.2152,6,None
-6.4,33.7086,-116.2152,7,Low
-6.4,33.7086,-116.2152,8,Low
-6.4,33.7086,-116.2152,9,Medium
-6.4,33.7086,-116.2152,10,None
-6.4,33.7086,-116.2152,11,None
-6.4,33.7086,-116.2152,12,Low
-6.4,33.7086,-116.2152,1,Medium
-6.4,33.7086,-116.2152,2,Low
-6.4,33.7086,-116.2152,3,Low
-6.4,33.7086,-116.2152,4,None
-6.4,33.7086,-116.2152,5,None
-6.4,33.7086,-116.2152,6,None
-6.4,33.7086,-116.2152,7,Low
-6.4,33.7086,-116.2152,8,High
-6.4,33.7086,-116.2152,9,Low
-6.4,33.7086,-116.2152,10,None
-6.4,33.7086,-116.2152,11,Low
-6.4,33.7086,-116.2152,12,Low
-6.4,33.7086,-116.2152,1,None
-6.4,33.7086,-116.2152,2,None
-6.4,33.7086,-116.2152,3,None
-6.4,33.7086,-116.2152,4,None
-6.4,33.7086,-116.2152,5,Low
-6.4,33.7086,-116.2152,6,None
-6.4,33.7086,-116.2152,7,None
182.9,36.4375,-121.7092,1,High
182.9,36.4375,-121.7092,2,High
182.9,36.4375,-121.7092,3,High
182.9,36.4375,-121.7092,4,Medium
182.9,36.4375,-121.7092,5,Medium
182.9,36.4375,-121.7092,6,High
182.9,36.4375,-121.7092,7,None
182.9,36.4375,-121.7092,8,None
182.9,36.4375,-121.7092,9,None
182.9,36.4375,-121.7092,10,High
182.9,36.4375,-121.7092,11,High
182.9,36.4375,-121.7092,12,Medium
182.9,36.4375,-121.7092,1,High
182.9,36.4375,-121.7092,2,Medium
182.9,36.4375,-121.7092,3,High
182.9,36.4375,-121.7092,4,High
182.9,36.4375,-121.7092,5,Low
182.9,36.4375,-121.7092,6,Low
182.9,36.4375,-121.7092,7,None
182.9,36.4375,-121.7092,8,None
182.9,36.4375,-121.7092,9,Low
182.9,36.4375,-121.7092,10,Medium
182.9,36.4375,-121.7092,11,High
182.9,36.4375,-121.7092,12,Medium
182.9,36.4375,-121.7092,1,Medium
182.9,36.4375,-121.7092,2,Medium
182.9,36.4375,-121.7092,3,Low
182.9,36.4375,-121.7092,4,None
182.9,36.4375,-121.7092,5,None
182.9,36.4375,-121.7092,6,None
182.9,36.4375,-121.7092,7,None
182.9,36.4375,-121.7092,8,None
182.9,36.4375,-121.7092,9,Low
182.9,36.4375,-121.7092,10,Medium
182.9,36.4375,-121.7092,11,Medium
182.9,36.4375,-121.7092,12,Low
182.9,36.4375,-121.7092,1,High
182.9,36.4375,-121.7092,2,High
182.9,36.4375,-121.7092,3,High
182.9,36.4375,-121.7092,4,High
182.9,36.4375,-121.7092,5,Low
182.9,36.4375,-121.7092,6,Medium
182.9,36.4375,-121.7092,7,None
146.3,36.4806,-121.7244,1,Medium
146.3,36.4806,-121.7244,2,High
146.3,36.4806,-121.7244,3,Medium
146.3,36.4806,-121.7244,4,Medium
146.3,36.4806,-121.7244,5,Low
146.3,36.4806,-121.7244,6,Low
146.3,36.4806,-121.7244,7,None
146.3,36.4806,-121.7244,8,None
146.3,36.4806,-121.7244,9,None
146.3,36.4806,-121.7244,10,Medium
146.3,36.4806,-121.7244,11,High
146.3,36.4806,-121.7244,12,High
146.3,36.4806,-121.7244,1,Medium
146.3,36.4806,-121.7244,2,High
146.3,36.4806,-121.7244,3,Medium
146.3,36.4806,-121.7244,4,Medium
146.3,36.4806,-121.7244,5,Low
146.3,36.4806,-121.7244,6,Low
146.3,36.4805,-121.7244,7,None
146.3,36.4805,-121.7244,8,None
146.3,36.4805,-121.7244,9,Low
146.3,36.4805,-121.7244,10,Medium
146.3,36.4805,-121.7244,11,High
146.3,36.4805,-121.7244,12,High
146.3,36.4805,-121.7244,1,High
146.3,36.4805,-121.7244,2,Medium
146.3,36.4805,-121.7244,3,Medium
146.3,36.4805,-121.7244,4,Medium
146.3,36.4805,-121.7244,5,Low
146.3,36.4805,-121.7244,6,None
146.3,36.4805,-121.7244,7,None
146.3,36.4805,-121.7244,8,Low
146.3,36.4805,-121.7244,9,Low
146.3,36.4805,-121.7244,10,Medium
146.3,36.4805,-121.7244,11,Medium
146.3,36.4805,-121.7244,12,Medium
146.3,36.4805,-121.7244,1,Low
146.3,36.4805,-121.7244,2,High
146.3,36.4805,-121.7244,3,High
146.3,36.4805,-121.7244,4,High
146.3,36.4805,-121.7244,5,Low
146.3,36.4805,-121.7244,6,None
146.3,36.4805,-121.7244,7,Low
1374.6,34.7436,-118.7242,1,Low
1374.6,34.7436,-118.7242,2,High
1374.6,34.7436,-118.7242,3,High
1374.6,34.7436,-118.7242,4,Low
1374.6,34.7436,-118.7242,5,Low
1374.6,34.7436,-118.7242,6,None
1374.6,34.7436,-118.7242,7,Low
1374.6,34.7436,-118.7242,8,Low
1374.6,34.7436,-118.7242,9,Low
1374.6,34.7436,-118.7242,10,Medium
1374.6,34.7436,-118.7242,11,High
1374.6,34.7436,-118.7242,12,Medium
1374.6,34.7436,-118.7242,1,Medium
1374.6,34.7436,-118.7242,2,Medium
1374.6,34.7436,-118.7242,3,High
1374.6,34.7436,-118.7242,4,High
1374.6,34.7436,-118.7242,5,Low
1374.6,34.7436,-118.7242,6,None
1374.6,34.7436,-118.7242,7,Low
1374.6,34.7436,-118.7242,8,Low
1374.6,34.7436,-118.7242,9,Low
1374.6,34.7436,-118.7242,10,Low
1374.6,34.7436,-118.7242,11,Low
1374.6,34.7436,-118.7242,12,Medium
1374.6,34.7436,-118.7242,1,High
1374.6,34.7436,-118.7242,2,Medium
1374.6,34.7436,-118.7242,3,Medium
1374.6,34.7436,-118.7242,4,Low
1374.6,34.7436,-118.7242,5,Medium
1374.6,34.7436,-118.7242,6,None
1374.6,34.7436,-118.7242,7,Low
1374.6,34.7436,-118.7242,8,None
1374.6,34.7436,-118.7242,9,Low
1374.6,34.7436,-118.7242,10,Low
1374.6,34.7436,-118.7242,11,Medium
1374.6,34.7436,-118.7242,12,Low
1374.6,34.7436,-118.7242,1,Medium
1374.6,34.7436,-118.7242,2,High
1374.6,34.7436,-118.7242,3,Low
1374.6,34.7436,-118.7242,4,Medium
1374.6,34.7436,-118.7242,5,Low
1374.6,34.7436,-118.7242,6,None
1374.6,34.7436,-118.7242,7,Low
-9.1,32.7669,-115.5617,1,None
-9.1,32.7669,-115.5617,2,Medium
-9.1,32.7669,-115.5617,3,None
-9.1,32.7669,-115.5617,4,None
-9.1,32.7669,-115.5617,5,None
-9.1,32.7669,-115.5617,6,None
-9.1,32.7669,-115.5617,7,Medium
-9.1,32.7669,-115.5617,8,None
-9.1,32.7669,-115.5617,9,Low
-9.1,32.7669,-115.5617,10,None
-9.1,32.7669,-115.5617,11,Low
-9.1,32.7669,-115.5617,12,Medium
-9.1,32.7669,-115.5617,1,None
-9.1,32.7669,-115.5617,2,Low
-9.1,32.7669,-115.5617,3,None
-9.1,32.7669,-115.5617,4,None
-9.1,32.7669,-115.5617,5,None
-9.1,32.7669,-115.5617,6,None
-9.1,32.7669,-115.5617,7,Medium
-9.1,32.7669,-115.5617,8,Low
-9.1,32.7669,-115.5617,9,Low
-9.1,32.7669,-115.5617,10,None
-9.1,32.7669,-115.5617,11,None
-9.1,32.7669,-115.5617,12,Medium
-9.1,32.7669,-115.5617,1,Medium
-9.1,32.7669,-115.5617,2,Low
-9.1,32.7669,-115.5617,3,Low
-9.1,32.7669,-115.5617,4,None
-9.1,32.7669,-115.5617,5,None
-9.1,32.7669,-115.5617,6,None
-9.1,32.7669,-115.5617,7,None
-9.1,32.7669,-115.5617,8,Medium
-9.1,32.7669,-115.5617,9,Medium
-9.1,32.7669,-115.5617,10,None
-9.1,32.7669,-115.5617,11,Medium
-9.1,32.7669,-115.5617,12,Low
-9.1,32.7669,-115.5617,1,None
-9.1,32.7669,-115.5617,2,None
-9.1,32.7669,-115.5617,3,None
-9.1,32.7669,-115.5617,4,None
-9.1,32.7669,-115.5617,5,None
-9.1,32.7669,-115.5617,6,None
-9.1,32.7669,-115.5617,7,Low
1158.2,40.8669,-121.8463,1,Medium
1158.2,40.8669,-121.8463,2,High
1158.2,40.8669,-121.8463,3,High
1158.2,40.8669,-121.8463,4,High
1158.2,40.8669,-121.8463,5,Medium
1158.2,40.8669,-121.8463,6,Medium
1158.2,40.8669,-121.8463,7,Low
1158.2,40.8669,-121.8463,8,None
1158.2,40.8669,-121.8463,9,Medium
1158.2,40.8669,-121.8463,10,High
1158.2,40.8669,-121.8463,11,High
1158.2,40.8669,-121.8463,12,Medium
1158.2,40.8669,-121.8463,1,Medium
1158.2,40.8669,-121.8463,2,High
1158.2,40.8669,-121.8463,3,High
1158.2,40.8669,-121.8463,4,High
1158.2,40.8669,-121.8463,5,Medium
1158.2,40.8669,-121.8463,6,Medium
1158.2,40.8669,-121.8463,7,Low
1158.2,40.8669,-121.8463,8,None
1158.2,40.8669,-121.8463,9,None
1158.2,40.8669,-121.8463,10,High
1158.2,40.8669,-121.8463,11,High
1158.2,40.8669,-121.8463,12,High
1158.2,40.8669,-121.8463,1,High
1158.2,40.8669,-121.8463,2,High
1158.2,40.8669,-121.8463,3,High
1158.2,40.8669,-121.8463,4,High
1158.2,40.8669,-121.8463,5,High
1158.2,40.8669,-121.8463,6,High
1158.2,40.8669,-121.8463,7,Low
1158.2,40.8669,-121.8463,8,None
1158.2,40.8669,-121.8463,9,High
1158.2,40.8669,-121.8463,10,Medium
1158.2,40.8669,-121.8463,11,High
1158.2,40.8669,-121.8463,12,Medium
1158.2,40.8669,-121.8463,1,High
1158.2,40.8669,-121.8463,2,High
1158.2,40.8669,-121.8463,3,High
1158.2,40.8669,-121.8463,4,High
1158.2,40.8669,-121.8463,5,Medium
1158.2,40.8669,-121.8463,6,Low
1158.2,40.8669,-121.8463,7,Low
35.1,37.5005,-120.855,1,High
35.1,37.5005,-120.855,2,High
35.1,37.5005,-120.855,3,High
35.1,37.5005,-120.855,4,Low
35.1,37.5005,-120.855,5,Medium
35.1,37.5005,-120.855,6,High
35.1,37.5005,-120.855,7,None
35.1,37.5005,-120.855,8,None
35.1,37.5005,-120.855,9,Low
35.1,37.5005,-120.855,10,High
35.1,37.5005,-120.855,11,Medium
35.1,37.5005,-120.855,12,Low
35.1,37.5005,-120.855,1,Medium
35.1,37.5005,-120.855,2,High
35.1,37.5005,-120.855,3,High
35.1,37.5005,-120.855,4,Medium
35.1,37.5005,-120.855,5,None
35.1,37.5005,-120.855,6,None
35.1,37.5005,-120.855,7,None
1275.3,40.4167,-120.6631,1,Low
1275.3,40.4167,-120.6631,2,Medium
1275.3,40.4167,-120.6631,3,Medium
1275.3,40.4167,-120.6631,4,Low
1275.3,40.4167,-120.6631,5,Low
1275.3,40.4167,-120.6631,6,Low
1275.3,40.4167,-120.6631,7,Low
1275.3,40.4167,-120.6631,8,Low
1275.3,40.4167,-120.6631,9,Low
1275.3,40.4167,-120.6631,10,Low
1275.3,40.4167,-120.6631,11,Medium
1275.3,40.4167,-120.6631,12,Medium
1275.3,40.4167,-120.6631,1,Low
1275.3,40.4167,-120.6631,2,Medium
1275.3,40.4167,-120.6631,3,Medium
1275.3,40.4167,-120.6631,4,Low
1275.3,40.4167,-120.6631,5,None
1283.8,40.4167,-120.6631,6,Medium
1283.8,40.4167,-120.6631,7,Low
1283.8,40.4167,-120.6631,8,Low
1283.8,40.4167,-120.6631,9,Low
1283.8,40.4167,-120.6631,10,Low
1283.8,40.4167,-120.6631,11,High
1283.8,40.4167,-120.6631,12,High
1283.8,40.4167,-120.6631,1,Medium
1283.8,40.4167,-120.6631,2,Low
1283.8,40.4167,-120.6631,3,Low
1283.8,40.4167,-120.6631,4,Low
1283.8,40.4167,-120.6631,5,Low
1283.8,40.4167,-120.6631,6,Medium
1283.8,40.4167,-120.6631,7,Medium
1283.8,40.4167,-120.6631,8,Medium
1283.8,40.4167,-120.6631,9,Low
1283.8,40.4167,-120.6631,10,Low
1283.8,40.4167,-120.6631,11,Low
1283.8,40.4167,-120.6631,12,Low
1283.8,40.4167,-120.6631,1,Medium
1283.8,40.4167,-120.6631,2,High
1283.8,40.4167,-120.6631,3,High
1283.8,40.4167,-120.6631,4,Medium
1283.8,40.4167,-120.6631,5,Medium
1283.8,40.4167,-120.6631,6,Low
1283.8,40.4167,-120.6631,7,Low
1478.3,39.8053,-120.4719,1,Medium
1478.3,39.8053,-120.4719,2,Medium
1478.3,39.8053,-120.4719,3,Medium
1478.3,39.8053,-120.4719,4,Medium
1478.3,39.8053,-120.4719,5,Medium
1478.3,39.8053,-120.4719,6,Low
1478.3,39.8053,-120.4719,7,Low
1478.3,39.8053,-120.4719,8,Low
1478.3,39.8053,-120.4719,9,Medium
1478.3,39.8053,-120.4719,10,Medium
1478.3,39.8053,-120.4719,11,High
1478.3,39.8053,-120.4719,12,High
1478.3,39.8053,-120.4719,1,Medium
1478.3,39.8053,-120.4719,2,Medium
1478.3,39.8053,-120.4719,3,Medium
1478.3,39.8053,-120.4719,4,Medium
1478.3,39.8053,-120.4719,5,Medium
1478.3,39.8053,-120.4719,6,Low
1478.3,39.8053,-120.4719,7,Low
1478.3,39.8053,-120.4719,8,Low
1478.3,39.8053,-120.4719,9,Medium
1478.3,39.8053,-120.4719,10,High
1478.3,39.8053,-120.4719,11,High
1478.3,39.8053,-120.4719,12,High
1478.3,39.8053,-120.4719,1,Medium
1478.3,39.8053,-120.4719,2,Low
1478.3,39.8053,-120.4719,3,Medium
1478.3,39.8053,-120.4719,4,Medium
1478.3,39.8053,-120.4719,5,Medium
1478.3,39.8053,-120.4719,6,Low
1478.3,39.8053,-120.4719,7,Low
1478.3,39.8053,-120.4719,8,Medium
1478.3,39.8053,-120.4719,9,High
1478.3,39.8053,-120.4719,10,Low
1478.3,39.8053,-120.4719,11,Medium
1478.3,39.8053,-120.4719,12,Medium
1478.3,39.8053,-120.4719,1,Medium
1478.3,39.8053,-120.4719,2,High
1478.3,39.8053,-120.4719,3,High
1478.3,39.8053,-120.4719,4,Medium
1478.3,39.8053,-120.4719,5,Low
1478.3,39.8053,-120.4719,6,Low
1478.3,39.8053,-120.4719,7,Low
34.7,38.5038,-122.8102,1,High
34.7,38.5038,-122.8102,2,High
34.7,38.5038,-122.8102,3,High
34.7,38.5038,-122.8102,4,Medium
34.7,38.5038,-122.8102,5,High
34.7,38.5038,-122.8102,6,High
34.7,38.5038,-122.8102,7,None
34.7,38.5038,-122.8102,8,None
34.7,38.5038,-122.8102,9,Low
34.7,38.5038,-122.8102,10,High
34.7,38.5038,-122.8102,11,High
34.7,38.5038,-122.8102,12,Low
34.7,38.5038,-122.8102,1,High
34.7,38.5038,-122.8102,2,High
34.7,38.5038,-122.8102,3,High
34.7,38.5038,-122.8102,4,High
34.7,38.5038,-122.8102,5,Low
34.7,38.5038,-122.8102,6,Low
34.7,38.5038,-122.8102,7,None
34.7,38.5038,-122.8102,8,None
34.7,38.5038,-122.8102,9,None
34.7,38.5038,-122.8102,10,High
34.7,38.5038,-122.8102,11,High
34.7,38.5038,-122.8102,12,High
34.7,38.5038,-122.8102,1,Medium
34.7,38.5038,-122.8102,2,Low
34.7,38.5038,-122.8102,3,High
34.7,38.5038,-122.8102,4,Medium
34.7,38.5038,-122.8102,5,Low
34.7,38.5038,-122.8102,6,High
34.7,38.5038,-122.8102,7,None
34.7,38.5038,-122.8102,8,None
34.7,38.5038,-122.8102,9,Medium
34.7,38.5038,-122.8102,10,None
34.7,38.5038,-122.8102,11,Medium
34.7,38.5038,-122.8102,12,Medium
34.7,38.5038,-122.8102,1,Low
34.7,38.5038,-122.8102,2,High
34.7,38.5038,-122.8102,3,High
34.7,38.5038,-122.8102,4,Medium
34.7,38.5038,-122.8102,5,Low
34.7,38.5038,-122.8102,6,None
34.7,38.5038,-122.8102,7,None
243.8,39.5858,-122.5339,1,High
243.8,39.5858,-122.5339,2,High
243.8,39.5858,-122.5339,3,High
243.8,39.5858,-122.5339,4,Low
243.8,39.5858,-122.5339,5,High
243.8,39.5858,-122.5339,6,High
243.8,39.5858,-122.5339,7,None
243.8,39.5858,-122.5339,8,None
243.8,39.5858,-122.5339,9,Low
243.8,39.5858,-122.5339,10,High
243.8,39.5858,-122.5339,11,High
243.8,39.5858,-122.5339,12,Low
243.8,39.5858,-122.5339,1,High
243.8,39.5858,-122.5339,2,High
243.8,39.5858,-122.5339,3,High
243.8,39.5861,-122.5341,4,High
243.8,39.5861,-122.5341,5,Low
243.8,39.5861,-122.5341,6,None
243.8,39.5861,-122.5341,7,None
243.8,39.5861,-122.5341,8,Low
243.8,39.5861,-122.5341,9,None
243.8,39.5861,-122.5341,10,Medium
243.8,39.5861,-122.5341,11,High
243.8,39.5861,-122.5341,12,High
243.8,39.5861,-122.5341,1,High
