STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,YEAR,MONTH,TPCP,TPCP_CLASS,TSNW,TSNW_CLASS,MNTM,MNTM_CLASS
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2012,12,577,High,0,Low,468,Low
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,1,185,High,0,Low,442,Low
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,2,118,High,0,Low,476,Low
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,3,110,Medium,0,Low,566,Medium
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,4,25,Low,0,Low,606,Medium
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,5,27,Low,0,Low,677,High
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,6,0,None,0,Low,771,High
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,7,17,Low,0,Low,845,High
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,8,6,Low,0,Low,803,High
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,9,2,Low,0,Low,758,High
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,10,32,Low,0,Low,628,Medium
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,11,47,Medium,0,Low,540,Medium
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2013,12,52,Medium,0,Low,463,Low
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2014,1,50,Medium,0,Low,528,Low
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2014,2,282,High,0,Low,533,Medium
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2014,3,149,High,0,Low,587,Medium
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2014,4,161,High,0,Low,444,Low
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2014,5,47,Medium,0,Low,696,High
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2014,6,0,None,0,Low,768,High
COOP:048917,THREE RIVERS EDISON POWER HOUSE 1 CA US,347.50,36.4650,-118.8619,2014,7,8,Low,0,Low,610,Medium
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,1,74,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,2,446,High,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,3,220,High,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,4,55,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,5,43,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,6,11,Low,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,7,0,None,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,8,0,None,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,9,15,Low,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,10,49,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,11,23,Low,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2011,12,97,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,1,85,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,2,187,High,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,3,229,High,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,4,30,Low,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,5,0,None,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,6,0,None,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,7,3,Low,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,8,1,Low,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,9,0,None,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,10,33,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,11,31,Low,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2012,12,361,High,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,1,190,High,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,2,132,High,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,3,138,High,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,4,4,Low,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,5,64,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,6,0,None,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,7,6,Low,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,8,0,None,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,9,0,None,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,10,145,High,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,11,39,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2013,12,62,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2014,1,19,Low,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2014,2,173,High,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2014,3,105,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2014,4,64,Medium,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2014,5,0,None,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2014,6,0,None,0,Low,0,None
COOP:044710,LAKESIDE 2 E CA US,210.30,32.8536,-116.8947,2014,7,6,Low,0,Low,0,None
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,1,119,High,0,Low,537,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,2,380,High,0,Low,504,Low
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,3,750,High,0,Low,561,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,4,1,Low,0,Low,586,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,5,55,Medium,0,Low,593,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,6,143,High,0,Low,601,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,7,2,Low,0,Low,650,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,8,0,None,0,Low,638,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,9,0,None,0,Low,629,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,10,83,Medium,0,Low,616,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,11,303,High,0,Low,547,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2011,12,109,Medium,0,Low,500,Low
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,1,209,High,0,Low,528,Low
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,2,8,Low,0,Low,534,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,3,227,High,0,Low,525,Low
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,4,222,High,0,Low,554,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,5,0,None,0,Low,604,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,6,0,None,0,Low,617,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,7,0,None,0,Low,634,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,8,2,Low,0,Low,671,High
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,9,8,Low,0,Low,665,High
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,10,4,Low,0,Low,637,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,11,193,High,0,Low,586,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2012,12,401,High,0,Low,527,Low
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,1,204,High,0,Low,509,Low
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,2,18,Low,0,Low,522,Low
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,3,106,Medium,0,Low,573,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,4,3,Low,0,Low,601,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,5,1,Low,0,Low,641,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,6,2,Low,0,Low,645,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,7,7,Low,0,Low,494,Low
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,8,0,None,0,Low,657,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,9,0,None,0,Low,670,High
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,10,39,Medium,0,Low,604,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,11,74,Medium,0,Low,584,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2013,12,16,Low,0,Low,529,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2014,1,1,Low,0,Low,567,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2014,2,383,High,0,Low,561,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2014,3,109,Medium,0,Low,596,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2014,4,27,Low,0,Low,598,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2014,5,14,Low,0,Low,646,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2014,6,36,Medium,0,Low,638,Medium
COOP:047905,SANTA BARBARA MUNICIPAL AIRPORT CA US,2.70,34.4258,-119.8425,2014,7,1,Low,0,Low,695,High
COOP:044712,LAKE SOLANO CA US,57.90,38.4919,-122.0039,2011,1,208,High,0,Low,455,Low
COOP:044712,LAKE SOLANO CA US,57.90,38.4919,-122.0039,2011,2,619,High,0,Low,476,Low
COOP:044712,LAKE SOLANO CA US,57.90,38.4919,-122.0039,2011,3,1043,High,0,Low,524,Low
COOP:044712,LAKE SOLANO CA US,57.90,38.4919,-122.0039,2011,4,4,Low,0,Low,468,Low
COOP:044712,LAKE SOLANO CA US,57.90,38.4919,-122.0039,2011,5,136,High,0,Low,620,Medium
COOP:044712,LAKE SOLANO CA US,57.90,38.4919,-122.0039,2011,6,229,High,0,Low,556,Medium
COOP:044712,LAKE SOLANO CA US,57.90,38.4919,-122.0039,2011,7,0,None,0,Low,585,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2011,8,0,None,0,Low,746,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2011,9,4,Low,0,Low,748,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2011,10,100,Medium,0,Low,644,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2011,11,154,High,0,Low,505,Low
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2011,12,43,Medium,0,Low,314,Low
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,1,446,High,0,Low,484,Low
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,2,145,High,0,Low,520,Low
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,3,650,High,0,Low,526,Low
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,4,210,High,0,Low,604,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,5,12,Low,0,Low,681,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,6,3,Low,0,Low,729,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,7,0,None,0,Low,755,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,8,0,None,0,Low,778,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,9,0,None,0,Low,727,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,10,87,Medium,0,Low,653,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,11,578,High,0,Low,551,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2012,12,867,High,0,Low,473,Low
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,1,70,Medium,0,Low,450,Low
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,2,16,Low,0,Low,500,Low
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,3,60,Medium,0,Low,575,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,4,75,Medium,0,Low,646,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,5,70,Medium,0,Low,690,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,6,9,Low,0,Low,749,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,7,0,None,0,Low,792,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,8,0,None,0,Low,755,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,9,65,Medium,0,Low,725,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,10,0,None,0,Low,632,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,11,70,Medium,0,Low,569,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2013,12,47,Medium,0,Low,471,Low
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2014,1,8,Low,0,Low,531,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2014,2,669,High,0,Low,533,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2014,3,198,High,0,Low,590,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2014,4,296,High,0,Low,623,Medium
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2014,5,0,None,0,Low,706,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2014,6,0,None,0,Low,746,High
COOP:044712,LAKE SOLANO CA US,50.30,38.4930,-122.0047,2014,7,0,None,0,Low,793,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,1,189,High,0,Low,453,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,2,347,High,0,Low,479,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,3,635,High,0,Low,528,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,4,8,Low,0,Low,589,Medium
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,5,96,Medium,0,Low,513,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,6,173,High,0,Low,691,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,7,0,None,0,Low,746,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,8,0,None,0,Low,730,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,9,1,Low,0,Low,753,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,10,118,High,0,Low,649,Medium
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,11,122,High,0,Low,514,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2011,12,40,Medium,0,Low,460,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,1,305,High,0,Low,480,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,2,87,Medium,0,Low,515,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,3,405,High,0,Low,527,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,4,200,High,0,Low,596,Medium
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,5,0,None,0,Low,673,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,6,4,Low,0,Low,716,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,7,0,None,0,Low,731,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,8,0,None,0,Low,746,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,9,0,None,0,Low,716,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,10,66,Medium,0,Low,659,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,11,355,High,0,Low,358,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2012,12,733,High,0,Low,473,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,1,85,Medium,0,Low,442,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,2,18,Low,0,Low,496,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,3,90,Medium,0,Low,575,Medium
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,4,79,Medium,0,Low,644,Medium
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,5,62,Medium,0,Low,687,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,6,14,Low,0,Low,736,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,7,0,None,0,Low,760,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,8,0,None,0,Low,739,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,9,67,Medium,0,Low,720,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,10,0,None,0,Low,632,Medium
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,11,68,Medium,0,Low,562,Medium
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2013,12,39,Medium,0,Low,459,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2014,1,16,Low,0,Low,515,Low
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2014,2,424,High,0,Low,533,Medium
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2014,3,156,High,0,Low,583,Medium
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2014,4,229,High,0,Low,616,Medium
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2014,5,0,None,0,Low,693,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2014,6,0,None,0,Low,734,High
COOP:042294,DAVIS 2 WSW EXPERIMENTAL FARM CA US,18.30,38.5349,-121.7761,2014,7,0,None,0,Low,771,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,1,55,Medium,0,Low,443,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,2,426,High,0,Low,485,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,3,505,High,0,Low,519,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,4,39,Medium,0,Low,564,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,5,96,Medium,0,Low,597,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,6,121,High,0,Low,358,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,7,0,None,0,Low,713,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,8,0,None,0,Low,708,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,9,0,None,0,Low,722,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,10,165,High,0,Low,643,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,11,125,High,0,Low,523,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2011,12,23,Low,0,Low,475,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,1,55,Medium,0,Low,491,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,2,104,Medium,0,Low,530,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,3,677,High,0,Low,530,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,4,2,Low,0,Low,598,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,5,2,Low,0,Low,652,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,6,3,Low,0,Low,358,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,7,0,None,0,Low,714,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,8,0,None,0,Low,738,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,9,0,None,0,Low,709,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,10,148,High,0,Low,651,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,11,475,High,0,Low,558,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2012,12,773,High,0,Low,484,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2013,1,60,Medium,0,Low,469,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2013,2,11,Low,0,Low,516,Low
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2013,3,107,Medium,0,Low,574,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2013,4,141,High,0,Low,638,Medium
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2013,5,37,Medium,0,Low,678,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2013,6,0,None,0,Low,719,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2013,7,0,None,0,Low,745,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2013,8,0,None,0,Low,732,High
COOP:042934,FAIRFIELD CA US,12.20,38.2736,-122.0677,2013,9,0,None,0,Low,477,Low
