@relation 'Weather-Dated-weka.filters.unsupervised.attribute.Remove-R1-2,6,8,10,12-weka.filters.unsupervised.attribute.Remove-R5-6'

@attribute ELEVATION numeric
@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute MONTH numeric
@attribute MNTM_CLASS {Medium,Low,High,None}

@data
1654.8,39.5214,-120.0269,7,High
1654.8,39.5214,-120.0269,8,High
1654.8,39.5214,-120.0269,9,Medium
1654.8,39.5214,-120.0269,10,Low
1654.8,39.5214,-120.0269,11,Low
1654.8,39.5214,-120.0269,12,Low
1654.8,39.5214,-120.0269,1,Low
1654.8,39.5214,-120.0269,2,Low
1654.8,39.5214,-120.0269,3,Low
1654.8,39.5214,-120.0269,4,Low
1654.8,39.5214,-120.0269,5,Medium
1654.8,39.5214,-120.0269,6,Medium
1654.8,39.5214,-120.0269,7,High
317,34.0817,-117.7658,1,Medium
317,34.0817,-117.7658,2,Low
317,34.0817,-117.7658,3,Medium
317,34.0817,-117.7658,4,Medium
317,34.0817,-117.7658,5,Medium
317,34.0817,-117.7658,6,High
317,34.0817,-117.7658,7,High
317,34.0817,-117.7658,8,High
317,34.0817,-117.7658,9,High
317,34.0817,-117.7658,10,High
317,34.0817,-117.7658,11,Medium
317,34.0817,-117.7658,12,Low
317,34.0817,-117.7658,1,Medium
317,34.0817,-117.7658,2,Medium
317,34.0817,-117.7658,3,Medium
317,34.0816,-117.7658,4,Medium
317,34.0816,-117.7658,5,High
317,34.0816,-117.7658,6,High
317,34.0816,-117.7658,7,High
317,34.0816,-117.7658,8,High
304.5,34.0816,-117.7658,9,High
304.5,34.0816,-117.7658,10,High
304.5,34.0816,-117.7658,11,Low
304.5,34.0816,-117.7658,12,None
341.4,41.8042,-123.3758,1,None
341.4,41.8042,-123.3758,2,None
341.4,41.8042,-123.3758,3,None
341.4,41.8042,-123.3758,4,None
341.4,41.8042,-123.3758,5,None
341.4,41.8042,-123.3758,6,None
341.4,41.8042,-123.3758,7,None
341.4,41.8042,-123.3758,8,None
341.4,41.8042,-123.3758,9,None
341.4,41.8042,-123.3758,10,None
341.4,41.8042,-123.3758,11,None
341.4,41.8042,-123.3758,12,None
341.4,41.8042,-123.3758,1,None
341.4,41.8042,-123.3758,2,None
341.4,41.8042,-123.3758,3,None
341.4,41.8042,-123.3758,4,None
341.4,41.8042,-123.3758,5,None
341.4,41.8042,-123.3758,6,None
341.4,41.8042,-123.3758,7,None
341.4,41.8042,-123.3758,8,None
341.4,41.8042,-123.3758,9,None
341.4,41.8042,-123.3758,10,None
341.4,41.8042,-123.3758,11,None
341.4,41.8042,-123.3758,12,None
341.4,41.8042,-123.3758,1,None
341.4,41.8042,-123.3758,2,None
341.4,41.8042,-123.3758,3,None
341.4,41.8042,-123.3758,4,None
341.4,41.8042,-123.3758,5,None
341.4,41.8042,-123.3758,6,None
341.4,41.8042,-123.3758,7,None
341.4,41.8042,-123.3758,8,None
341.4,41.8042,-123.3758,9,None
341.4,41.8042,-123.3758,10,None
341.4,41.8042,-123.3758,11,None
341.4,41.8042,-123.3758,12,None
341.4,41.8042,-123.3758,1,None
341.4,41.8042,-123.3758,2,None
341.4,41.8042,-123.3758,3,None
341.4,41.8042,-123.3758,4,None
341.4,41.8042,-123.3758,5,None
341.4,41.8042,-123.3758,6,None
341.4,41.8042,-123.3758,7,None
1414.3,32.9897,-116.5872,1,Low
1414.3,32.9897,-116.5872,2,Low
1414.3,32.9897,-116.5872,3,Low
1414.3,32.9897,-116.5872,4,Low
1414.3,32.9897,-116.5872,5,Low
1414.3,32.9897,-116.5872,6,Medium
1414.3,32.9897,-116.5872,7,High
1414.3,32.9897,-116.5872,8,High
1414.3,32.9897,-116.5872,9,High
1414.3,32.9897,-116.5872,10,Medium
1414.3,32.9897,-116.5872,11,Low
1414.3,32.9897,-116.5872,12,Low
1414.3,32.9897,-116.5872,1,Low
1414.3,32.9897,-116.5872,2,Low
1414.3,32.9897,-116.5872,3,Low
1414.3,32.9897,-116.5872,4,Low
1414.3,32.9897,-116.5872,5,Medium
1414.3,32.9897,-116.5872,6,Medium
1414.3,32.9897,-116.5872,7,High
1414.3,32.9897,-116.5872,8,High
1414.3,32.9897,-116.5872,9,High
1414.3,32.9897,-116.5872,10,Medium
1414.3,32.9897,-116.5872,11,Low
1414.3,32.9897,-116.5872,12,Low
1414.3,32.9897,-116.5872,1,Low
1414.3,32.9897,-116.5872,2,Low
1414.3,32.9897,-116.5872,3,Low
1414.3,32.9897,-116.5872,4,Low
1414.3,32.9897,-116.5872,5,Medium
1414.3,32.9897,-116.5872,6,High
1414.3,32.9897,-116.5872,7,High
1414.3,32.9897,-116.5872,8,High
1414.3,32.9897,-116.5872,9,Medium
1414.3,32.9897,-116.5872,10,Low
1414.3,32.9897,-116.5872,11,Low
1414.3,32.9897,-116.5872,12,Low
1414.3,32.9897,-116.5872,1,Low
1414.3,32.9897,-116.5872,2,Low
1414.3,32.9897,-116.5872,3,Low
1414.3,32.9897,-116.5872,4,Low
1414.3,32.9897,-116.5872,5,Medium
1414.3,32.9897,-116.5872,6,Medium
1414.3,32.9897,-116.5872,7,High
599.8,40.7222,-122.933,1,Low
599.8,40.7222,-122.933,2,Low
599.8,40.7222,-122.933,3,Low
599.8,40.7222,-122.933,4,Low
599.8,40.7222,-122.933,5,Medium
599.8,40.7222,-122.933,6,Medium
599.8,40.7222,-122.933,7,High
599.8,40.7222,-122.933,8,High
599.8,40.7222,-122.933,9,High
599.8,40.7222,-122.933,10,Medium
599.8,40.7222,-122.933,11,Low
599.8,40.7222,-122.933,12,Low
599.8,40.7222,-122.933,1,Low
599.8,40.7222,-122.933,2,Low
599.8,40.7222,-122.933,3,Low
599.8,40.7222,-122.933,4,Low
599.8,40.7222,-122.933,5,Medium
599.8,40.7222,-122.933,6,Medium
599.8,40.7222,-122.933,7,High
599.8,40.7222,-122.933,8,High
599.8,40.7222,-122.933,9,High
599.8,40.7222,-122.933,10,Medium
599.8,40.7222,-122.933,11,Low
599.8,40.7222,-122.933,12,Low
599.8,40.7222,-122.933,1,Low
599.8,40.7222,-122.933,2,Low
599.8,40.7222,-122.933,3,Low
599.8,40.7222,-122.933,4,Medium
599.8,40.7222,-122.933,5,Medium
599.8,40.7222,-122.933,6,High
599.8,40.7222,-122.933,7,High
599.8,40.7222,-122.933,8,High
599.8,40.7222,-122.933,9,Medium
599.8,40.7222,-122.933,10,Medium
599.8,40.7222,-122.933,11,Low
599.8,40.7222,-122.933,12,Low
599.8,40.7222,-122.933,1,Low
599.8,40.7222,-122.933,2,Low
599.8,40.7222,-122.933,3,Low
599.8,40.7222,-122.933,4,Medium
599.8,40.7222,-122.933,5,Medium
599.8,40.7222,-122.933,6,High
599.8,40.7222,-122.933,7,High
833.6,35.0492,-118.1619,1,None
833.6,35.0492,-118.1619,2,None
833.6,35.0492,-118.1619,3,None
833.6,35.0492,-118.1619,4,None
833.6,35.0492,-118.1619,5,None
833.6,35.0492,-118.1619,6,None
833.6,35.0492,-118.1619,7,Medium
833.6,35.0492,-118.1619,8,Low
833.6,35.0492,-118.1619,9,None
833.6,35.0492,-118.1619,10,None
833.6,35.0492,-118.1619,11,None
833.6,35.0492,-118.1619,12,None
833.6,35.0492,-118.1619,1,None
833.6,35.0492,-118.1619,2,None
833.6,35.0492,-118.1619,3,None
833.6,35.0492,-118.1619,4,None
833.6,35.0492,-118.1619,5,None
833.6,35.0492,-118.1619,6,None
833.6,35.0492,-118.1619,7,High
833.6,35.0492,-118.1619,8,High
833.6,35.0492,-118.1619,9,High
833.6,35.0492,-118.1619,10,None
833.6,35.0492,-118.1619,11,None
833.6,35.0492,-118.1619,12,None
833.6,35.0492,-118.1619,1,None
833.6,35.0492,-118.1619,2,None
833.6,35.0492,-118.1619,3,None
833.6,35.0492,-118.1619,4,None
833.6,35.0492,-118.1619,5,None
833.6,35.0492,-118.1619,6,None
833.6,35.0492,-118.1619,7,High
833.6,35.0492,-118.1619,8,Low
833.6,35.0492,-118.1619,9,None
833.6,35.0492,-118.1619,10,Medium
833.6,35.0492,-118.1619,11,Medium
833.6,35.0492,-118.1619,12,None
833.6,35.0492,-118.1619,1,Low
833.6,35.0492,-118.1619,2,None
833.6,35.0492,-118.1619,3,None
833.6,35.0492,-118.1619,4,None
833.6,35.0492,-118.1619,5,None
833.6,35.0492,-118.1619,6,High
833.6,35.0492,-118.1619,7,High
7.9,37.8891,-121.2258,1,Low
7.9,37.8891,-121.2258,2,Low
7.9,37.8891,-121.2258,3,Medium
7.9,37.8891,-121.2258,4,Medium
7.9,37.8891,-121.2258,5,Medium
7.9,37.8891,-121.2258,6,High
7.9,37.8891,-121.2258,7,High
7.9,37.8891,-121.2258,8,High
7.9,37.8891,-121.2258,9,High
7.9,37.8891,-121.2258,10,Medium
7.9,37.8891,-121.2258,11,Low
7.9,37.8891,-121.2258,12,Low
7.9,37.8891,-121.2258,1,Low
7.9,37.8891,-121.2258,2,Low
7.9,37.8891,-121.2258,3,Medium
7.9,37.8891,-121.2258,4,Medium
7.9,37.8891,-121.2258,5,High
7.9,37.8891,-121.2258,6,High
7.9,37.8891,-121.2258,7,High
7.9,37.8891,-121.2258,8,High
7.9,37.8891,-121.2258,9,High
7.9,37.8891,-121.2258,10,Medium
7.9,37.8891,-121.2258,11,Medium
7.9,37.8891,-121.2258,12,Low
7.9,37.8891,-121.2258,1,Low
7.9,37.8891,-121.2258,2,Low
7.9,37.8891,-121.2258,3,Medium
7.9,37.8891,-121.2258,4,Medium
7.9,37.8891,-121.2258,5,High
7.9,37.8891,-121.2258,6,High
7.9,37.8891,-121.2258,7,High
7.9,37.8891,-121.2258,8,High
7.9,37.8891,-121.2258,9,High
7.9,37.8891,-121.2258,10,Medium
7.9,37.8891,-121.2258,11,Medium
7.9,37.8891,-121.2258,12,Low
7.9,37.8891,-121.2258,1,Low
7.9,37.8891,-121.2258,2,Low
7.9,37.8891,-121.2258,3,Medium
7.9,37.8891,-121.2258,4,Medium
7.9,37.8891,-121.2258,5,High
7.9,37.8891,-121.2258,6,High
7.9,37.8891,-121.2258,7,High
29.6,38.2994,-122.4622,1,Low
29.6,38.2994,-122.4622,2,None
29.6,38.2994,-122.4622,3,Low
29.6,38.2994,-122.4622,4,Low
29.6,38.2994,-122.4622,5,Low
29.6,38.2994,-122.4622,6,Low
29.6,38.2994,-122.4622,7,High
29.6,38.2994,-122.4622,8,High
29.6,38.2994,-122.4622,9,Low
29.6,38.2994,-122.4622,10,Low
29.6,38.2994,-122.4622,11,None
29.6,38.2994,-122.4622,12,Low
29.6,38.2994,-122.4622,1,Low
29.6,38.2994,-122.4622,2,None
29.6,38.2994,-122.4622,3,Low
29.6,38.2994,-122.4622,4,Low
29.6,38.2994,-122.4622,5,Medium
29.6,38.2994,-122.4622,6,High
29.6,38.2994,-122.4622,7,Low
29.6,38.2994,-122.4622,8,Low
29.6,38.2994,-122.4622,9,High
29.6,38.2994,-122.4622,10,Medium
29.6,38.2994,-122.4622,11,Medium
29.6,38.2994,-122.4622,12,Low
29.6,38.2994,-122.4622,1,Low
29.6,38.2994,-122.4622,2,Low
29.6,38.2994,-122.4622,3,Medium
29.6,38.2994,-122.4622,4,Medium
29.6,38.2994,-122.4622,5,Medium
29.6,38.2994,-122.4622,6,High
29.6,38.2994,-122.4622,7,High
29.6,38.2994,-122.4622,8,High
29.6,38.2994,-122.4622,9,High
29.6,38.2994,-122.4622,10,Medium
29.6,38.2994,-122.4622,11,None
29.6,38.2994,-122.4622,12,Low
29.6,38.2994,-122.4622,1,Low
29.6,38.2994,-122.4622,2,Low
29.6,38.2994,-122.4622,3,Low
29.6,38.2994,-122.4622,4,Medium
29.6,38.2994,-122.4622,5,Medium
29.6,38.2994,-122.4622,6,High
29.6,38.2994,-122.4622,7,High
510.5,37.9672,-120.3872,1,Low
510.5,37.9672,-120.3872,2,Low
510.5,37.9672,-120.3872,3,Low
510.5,37.9672,-120.3872,4,Low
510.5,37.9672,-120.3872,5,Medium
510.5,37.9672,-120.3872,6,Medium
510.5,37.9672,-120.3872,7,High
510.5,37.9672,-120.3872,8,High
510.5,37.9672,-120.3872,9,High
510.5,37.9672,-120.3872,10,Medium
510.5,37.9672,-120.3872,11,Low
510.5,37.9672,-120.3872,12,Low
510.5,37.9672,-120.3872,1,Low
510.5,37.9672,-120.3872,2,Low
510.5,37.9672,-120.3872,3,Low
510.5,37.9672,-120.3872,4,Medium
510.5,37.9672,-120.3872,5,Medium
510.5,37.9672,-120.3872,6,High
510.5,37.9672,-120.3872,7,High
510.5,37.9672,-120.3872,8,High
510.5,37.9672,-120.3872,9,High
510.5,37.9672,-120.3872,10,Medium
510.5,37.9672,-120.3872,11,Low
510.5,37.9672,-120.3872,12,Low
510.5,37.9672,-120.3872,1,Low
510.5,37.9672,-120.3872,2,Low
510.5,37.9672,-120.3872,3,Low
510.5,37.9672,-120.3872,4,Medium
510.5,37.9672,-120.3872,5,Medium
510.5,37.9672,-120.3872,6,High
510.5,37.9672,-120.3872,7,High
510.5,37.9672,-120.3872,8,High
510.5,37.9672,-120.3872,9,High
510.5,37.9672,-120.3872,10,Medium
510.5,37.9672,-120.3872,11,Low
510.5,37.9672,-120.3872,12,Low
510.5,37.9672,-120.3872,1,Low
510.5,37.9672,-120.3872,2,Low
510.5,37.9672,-120.3872,3,Medium
510.5,37.9672,-120.3872,4,Medium
510.5,37.9672,-120.3872,5,Medium
510.5,37.9672,-120.3872,6,High
510.5,37.9672,-120.3872,7,High
327.7,40.7141,-122.4161,1,Low
327.7,40.7141,-122.4161,2,Low
327.7,40.7141,-122.4161,3,Low
327.7,40.7141,-122.4161,4,Medium
327.7,40.7141,-122.4161,5,Medium
327.7,40.7141,-122.4161,6,High
327.7,40.7141,-122.4161,7,High
327.7,40.7141,-122.4161,8,High
327.7,40.7141,-122.4161,9,High
327.7,40.7141,-122.4161,10,Medium
327.7,40.7141,-122.4161,11,Low
327.7,40.7141,-122.4161,12,Low
327.7,40.7141,-122.4161,1,Low
327.7,40.7141,-122.4161,2,Low
327.7,40.7141,-122.4161,3,Low
327.7,40.7141,-122.4161,4,Medium
327.7,40.7141,-122.4161,5,High
327.7,40.7141,-122.4161,6,High
327.7,40.7141,-122.4161,7,High
327.7,40.7141,-122.4161,8,High
327.7,40.7141,-122.4161,9,High
327.7,40.7141,-122.4161,10,High
327.7,40.7141,-122.4161,11,Medium
327.7,40.7141,-122.4161,12,Low
327.7,40.7141,-122.4161,1,Low
327.7,40.7141,-122.4161,2,Low
327.7,40.7141,-122.4161,3,Medium
327.7,40.7141,-122.4161,4,Medium
327.7,40.7141,-122.4161,5,High
327.7,40.7141,-122.4161,6,High
327.7,40.7141,-122.4161,7,High
327.7,40.7141,-122.4161,8,High
327.7,40.7141,-122.4161,9,High
327.7,40.7141,-122.4161,10,Medium
327.7,40.7141,-122.4161,11,Medium
327.7,40.7141,-122.4161,12,Low
327.7,40.7141,-122.4161,1,Medium
327.7,40.7141,-122.4161,2,Low
327.7,40.7141,-122.4161,3,Medium
327.7,40.7141,-122.4161,4,Medium
327.7,40.7141,-122.4161,5,High
327.7,40.7141,-122.4161,6,High
327.7,40.7141,-122.4161,7,High
235.6,35.1503,-119.43,1,Low
235.6,35.1503,-119.43,2,Low
235.6,35.1503,-119.43,3,Medium
235.6,35.1503,-119.43,4,Medium
235.6,35.1503,-119.43,5,Medium
235.6,35.1503,-119.43,6,High
235.6,35.1503,-119.43,7,High
235.6,35.1503,-119.43,8,High
235.6,35.1503,-119.43,9,None
235.6,35.1503,-119.43,10,None
235.6,35.1503,-119.43,11,None
235.6,35.1503,-119.43,12,None
1804.4,32.8672,-116.4194,1,Low
1804.4,32.8672,-116.4194,2,Low
1804.4,32.8672,-116.4194,3,Low
1804.4,32.8672,-116.4194,4,Low
1804.4,32.8672,-116.4194,5,Low
1804.4,32.8672,-116.4194,6,Medium
1804.4,32.8672,-116.4194,7,High
1804.4,32.8672,-116.4194,8,High
1804.4,32.8672,-116.4194,9,High
1804.4,32.8672,-116.4194,10,Medium
1804.4,32.8672,-116.4194,11,Low
1804.4,32.8672,-116.4194,12,Low
1804.4,32.8672,-116.4194,1,Low
1804.4,32.8672,-116.4194,2,Low
1804.4,32.8672,-116.4194,3,Low
1804.4,32.8672,-116.4194,4,Low
1804.4,32.8672,-116.4194,5,Medium
1804.4,32.8672,-116.4194,6,Medium
1804.4,32.8672,-116.4194,7,High
1804.4,32.8672,-116.4194,8,High
1804.4,32.8672,-116.4194,9,Medium
1804.4,32.8672,-116.4194,10,Medium
1804.4,32.8672,-116.4194,11,Low
1804.4,32.8672,-116.4194,12,None
1804.4,32.8672,-116.4194,1,Low
1804.4,32.8672,-116.4194,2,Low
1804.4,32.8672,-116.4194,3,Low
1804.4,32.8672,-116.4194,4,Low
1804.4,32.8672,-116.4194,5,Medium
1804.4,32.8672,-116.4194,6,High
1804.4,32.8672,-116.4194,7,High
1804.4,32.8672,-116.4194,8,High
1804.4,32.8672,-116.4194,9,Medium
1804.4,32.8672,-116.4194,10,Low
1804.4,32.8672,-116.4194,11,Low
1804.4,32.8672,-116.4194,12,Low
1804.4,32.8672,-116.4194,1,Low
1804.4,32.8672,-116.4194,2,Low
1804.4,32.8672,-116.4194,3,Low
1804.4,32.8672,-116.4194,4,Low
1804.4,32.8672,-116.4194,5,Medium
1804.4,32.8672,-116.4194,6,High
1804.4,32.8672,-116.4194,7,High
199.6,34.1867,-118.3481,1,Low
199.6,34.1867,-118.3481,2,Low
199.6,34.1867,-118.3481,3,Low
199.6,34.1866,-118.348,4,Low
199.6,34.1866,-118.348,5,Low
199.6,34.1866,-118.348,6,Low
199.6,34.1866,-118.348,7,Medium
199.6,34.1866,-118.348,8,Low
199.6,34.1866,-118.348,9,High
199.6,34.1866,-118.348,10,High
199.6,34.1866,-118.348,11,Medium
199.6,34.1866,-118.348,12,Low
199.6,34.1866,-118.348,1,Medium
199.6,34.1866,-118.348,2,Medium
199.6,34.1866,-118.348,3,Medium
199.6,34.1866,-118.348,4,Medium
199.6,34.1866,-118.348,5,Medium
199.6,34.1866,-118.348,6,High
199.6,34.1866,-118.348,7,High
199.6,34.1866,-118.348,8,High
199.6,34.1866,-118.348,9,High
199.6,34.1866,-118.348,10,High
199.6,34.1866,-118.348,11,Low
199.6,34.1866,-118.348,12,Medium
199.6,34.1866,-118.348,1,Medium
199.6,34.1866,-118.348,2,Medium
199.6,34.1866,-118.348,3,Medium
199.6,34.1866,-118.348,4,Medium
199.6,34.1866,-118.348,5,High
199.6,34.1866,-118.348,6,High
199.6,34.1866,-118.348,7,High
199.6,34.1866,-118.348,8,High
199.6,34.1866,-118.348,9,High
199.6,34.1866,-118.348,10,Medium
199.6,34.1866,-118.348,11,Medium
199.6,34.1866,-118.348,12,Medium
199.6,34.1866,-118.348,1,Medium
199.6,34.1866,-118.348,2,Medium
199.6,34.1866,-118.348,3,Medium
199.6,34.1866,-118.348,4,Medium
199.6,34.1866,-118.348,5,High
199.6,34.1866,-118.348,6,High
199.6,34.1866,-118.348,7,High
1898.9,39.1678,-120.1428,1,Low
1898.9,39.1678,-120.1428,2,None
1898.9,39.1678,-120.1428,3,None
1898.9,39.1678,-120.1428,4,Low
1898.9,39.1678,-120.1428,5,Low
1898.9,39.1678,-120.1428,6,Low
1898.9,39.1678,-120.1428,7,Medium
1898.9,39.1678,-120.1428,8,Medium
1898.9,39.1678,-120.1428,9,Low
1898.9,39.1678,-120.1428,10,Low
1898.9,39.1678,-120.1428,11,Low
1898.9,39.1678,-120.1428,12,Low
1898.9,39.1678,-120.1428,1,Low
1898.9,39.1678,-120.1428,2,None
1898.9,39.1678,-120.1428,3,Low
1898.9,39.1678,-120.1428,4,Low
1898.9,39.1678,-120.1428,5,Low
1898.9,39.1678,-120.1428,6,Medium
1898.9,39.1678,-120.1428,7,Medium
1898.9,39.1678,-120.1428,8,Medium
1898.9,39.1678,-120.1428,9,Medium
1898.9,39.1678,-120.1428,10,Low
1898.9,39.1678,-120.1428,11,Low
1898.9,39.1678,-120.1428,12,Low
1898.9,39.1678,-120.1428,1,None
1898.9,39.1678,-120.1428,2,Low
1898.9,39.1678,-120.1428,3,Low
1898.9,39.1678,-120.1428,4,Low
1898.9,39.1678,-120.1428,5,Low
1898.9,39.1678,-120.1428,6,Medium
1898.9,39.1678,-120.1428,7,Medium
1898.9,39.1678,-120.1428,8,Medium
1898.9,39.1678,-120.1428,9,Medium
1898.9,39.1678,-120.1428,10,Low
1898.9,39.1678,-120.1428,11,Low
1898.9,39.1678,-120.1428,12,Low
1898.9,39.1678,-120.1428,1,Low
1898.9,39.1678,-120.1428,2,Low
1898.9,39.1678,-120.1428,3,Low
1898.9,39.1678,-120.1428,4,Low
1898.9,39.1678,-120.1428,5,Low
1898.9,39.1678,-120.1428,6,Medium
1898.9,39.1678,-120.1428,7,High
123.1,35.4867,-119.1458,1,Low
123.1,35.4867,-119.1458,2,Low
123.1,35.4867,-119.1458,3,Low
123.1,35.4867,-119.1458,4,Medium
123.1,35.4867,-119.1458,5,Medium
123.1,35.4867,-119.1458,6,High
123.1,35.4867,-119.1458,7,High
123.1,35.4867,-119.1458,8,High
123.1,35.4867,-119.1458,9,High
123.1,35.4867,-119.1458,10,Medium
123.1,35.4867,-119.1458,11,Low
123.1,35.4867,-119.1458,12,Low
123.1,35.4867,-119.1458,1,Low
123.1,35.4867,-119.1458,2,Low
123.1,35.4867,-119.1458,3,Medium
123.1,35.4867,-119.1458,4,Medium
123.1,35.4867,-119.1458,5,High
123.1,35.4867,-119.1458,6,High
123.1,35.4867,-119.1458,7,High
123.1,35.4867,-119.1458,8,High
123.1,35.4867,-119.1458,9,High
123.1,35.4867,-119.1458,10,Medium
123.1,35.4867,-119.1458,11,Medium
123.1,35.4867,-119.1458,12,Low
123.1,35.4867,-119.1458,1,Low
123.1,35.4867,-119.1458,2,Low
123.1,35.4867,-119.1458,3,Medium
123.1,35.4867,-119.1458,4,Medium
123.1,35.4867,-119.1458,5,High
123.1,35.4867,-119.1458,6,High
123.1,35.4867,-119.1458,7,High
123.1,35.4867,-119.1458,8,High
123.1,35.4867,-119.1458,9,High
123.1,35.4867,-119.1458,10,Medium
123.1,35.4867,-119.1458,11,Medium
123.1,35.4867,-119.1458,12,Low
123.1,35.4867,-119.1458,1,Low
123.1,35.4867,-119.1458,2,Medium
123.1,35.4867,-119.1458,3,Medium
123.1,35.4867,-119.1458,4,Medium
123.1,35.4867,-119.1458,5,High
123.1,35.4867,-119.1458,6,High
123.1,35.4867,-119.1458,7,High
584.3,34.8536,-116.7858,1,Low
584.3,34.8536,-116.7858,2,Low
584.3,34.8536,-116.7858,3,Medium
584.3,34.8536,-116.7858,4,Medium
584.3,34.8536,-116.7858,5,High
584.3,34.8536,-116.7858,6,High
584.3,34.8536,-116.7858,7,High
584.3,34.8536,-116.7858,8,High
584.3,34.8536,-116.7858,9,High
584.3,34.8536,-116.7858,10,High
584.3,34.8536,-116.7858,11,Medium
584.3,34.8536,-116.7858,12,Low
584.3,34.8536,-116.7858,1,Low
584.3,34.8536,-116.7858,2,Medium
584.3,34.8536,-116.7858,3,Medium
584.3,34.8536,-116.7858,4,High
584.3,34.8536,-116.7858,5,High
584.3,34.8536,-116.7858,6,High
584.3,34.8536,-116.7858,7,High
584.3,34.8536,-116.7858,8,High
584.3,34.8536,-116.7858,9,High
584.3,34.8536,-116.7858,10,High
584.3,34.8536,-116.7858,11,Medium
584.3,34.8536,-116.7858,12,Low
584.3,34.8536,-116.7858,1,Low
584.3,34.8536,-116.7858,2,Low
584.3,34.8536,-116.7858,3,Medium
584.3,34.8536,-116.7858,4,High
584.3,34.8536,-116.7858,5,High
584.3,34.8536,-116.7858,6,High
584.3,34.8536,-116.7858,7,High
584.3,34.8536,-116.7858,8,High
584.3,34.8536,-116.7858,9,High
584.3,34.8536,-116.7858,10,Medium
584.3,34.8536,-116.7858,11,Medium
584.3,34.8536,-116.7858,12,Low
584.3,34.8536,-116.7858,1,Medium
584.3,34.8536,-116.7858,2,Medium
584.3,34.8536,-116.7858,3,Medium
584.3,34.8536,-116.7858,4,High
584.3,34.8536,-116.7858,5,High
584.3,34.8536,-116.7858,6,High
584.3,34.8536,-116.7858,7,High
1924.5,38.8983,-119.9947,1,Low
1924.5,38.8983,-119.9947,2,None
1924.5,38.8983,-119.9947,3,Low
1924.5,38.8983,-119.9947,4,Low
1924.5,38.8983,-119.9947,5,Low
1924.5,38.8983,-119.9947,6,Medium
1924.5,38.8983,-119.9947,7,Medium
1924.5,38.8983,-119.9947,8,Medium
1924.5,38.8983,-119.9947,9,Medium
1924.5,38.8983,-119.9947,10,Low
1924.5,38.8983,-119.9947,11,Low
1924.5,38.8983,-119.9947,12,Low
1924.5,38.8983,-119.9947,1,Low
1924.5,38.8983,-119.9947,2,Low
1924.5,38.8983,-119.9947,3,Low
1924.5,38.8983,-119.9947,4,Low
1924.5,38.8983,-119.9947,5,Low
1924.5,38.8983,-119.9947,6,Medium
1924.5,38.8983,-119.9947,7,Medium
1924.5,38.8983,-119.9947,8,Medium
1924.5,38.8983,-119.9947,9,Medium
1924.5,38.8983,-119.9947,10,Low
1924.5,38.8983,-119.9947,11,Low
1924.5,38.8983,-119.9947,12,Low
1924.5,38.8983,-119.9947,1,None
1924.5,38.8983,-119.9947,2,Low
1924.5,38.8983,-119.9947,3,Low
1924.5,38.8983,-119.9947,4,Low
1924.5,38.8983,-119.9947,5,Low
1924.5,38.8983,-119.9947,6,Medium
1924.5,38.8983,-119.9947,7,High
1924.5,38.8983,-119.9947,8,Medium
1924.5,38.8983,-119.9947,9,Medium
1924.5,38.8983,-119.9947,10,Low
1924.5,38.8983,-119.9947,11,Low
1924.5,38.8983,-119.9947,12,Low
1924.5,38.8983,-119.9947,1,Low
1924.5,38.8983,-119.9947,2,Low
1924.5,38.8983,-119.9947,3,Low
1924.5,38.8983,-119.9947,4,Low
1924.5,38.8983,-119.9947,5,Low
1924.5,38.8983,-119.9947,6,Medium
1924.5,38.8983,-119.9947,7,High
1924.8,39.06,-120.1292,7,Medium
1924.8,39.06,-120.1292,8,Medium
1924.8,39.06,-120.1292,9,Medium
1924.8,39.06,-120.1292,10,Low
1924.8,39.06,-120.1292,11,Low
1924.8,39.06,-120.1292,12,Low
1924.8,39.06,-120.1292,1,Low
1924.8,39.06,-120.1292,2,Low
1924.8,39.06,-120.1292,3,Low
1924.8,39.06,-120.1292,4,Low
1924.8,39.06,-120.1292,5,Low
1924.8,39.06,-120.1292,6,Medium
1924.8,39.06,-120.1292,7,Medium
1924.8,39.06,-120.1292,8,Medium
1924.8,39.06,-120.1292,9,Medium
1924.8,39.06,-120.1292,10,Low
1924.8,39.06,-120.1292,11,Low
1924.8,39.06,-120.1292,12,None
1924.8,39.06,-120.1292,1,None
1924.8,39.06,-120.1292,2,None
1924.8,39.06,-120.1292,3,Low
1924.8,39.06,-120.1292,4,Low
1924.8,39.06,-120.1292,5,Low
1924.8,39.06,-120.1292,6,Medium
1924.8,39.06,-120.1292,7,Medium
1924.8,39.06,-120.1292,8,Medium
1924.8,39.06,-120.1292,9,Medium
1924.8,39.06,-120.1292,10,Low
1924.8,39.06,-120.1292,11,Low
1924.8,39.06,-120.1292,12,None
1924.8,39.06,-120.1292,1,Low
1924.8,39.06,-120.1292,2,Low
1924.8,39.06,-120.1292,3,Low
1924.8,39.06,-120.1292,4,Low
1924.8,39.06,-120.1292,5,Low
1924.8,39.06,-120.1292,6,Medium
1924.8,39.06,-120.1292,7,Medium
227.1,34.0839,-118.5986,1,None
227.1,34.0839,-118.5986,2,None
227.1,34.0841,-118.5988,3,None
227.1,34.0841,-118.5988,4,None
227.1,34.0841,-118.5988,5,None
227.1,34.0841,-118.5988,6,None
